Split	Serial	German Text	English Text	German Gloss	English Gloss	German Gloss Token	English Gloss Token	Class
train	2659	nachmittags auch noch vereinzelt gewitter am alpenrand geben	In the afternoon there are also a few thunderstorms on the edge of the Alps	NACH MITTAG AUCH MIT GEWITTER	AFTER LUNCH ALSO WITH THUNDERSTORM	NACH	AFTER	0
train	2659	nachmittags auch noch vereinzelt gewitter am alpenrand geben				MITTAG	MIDDAY	0
train	2659	nachmittags auch noch vereinzelt gewitter am alpenrand geben				AUCH	EVEN	0
train	2659	nachmittags auch noch vereinzelt gewitter am alpenrand geben				MIT	WITH	0
train	2659	nachmittags auch noch vereinzelt gewitter am alpenrand geben				GEWITTER	THUNDERSTORM	1
train	2664	und im norden bleibt es auch leicht unbeständig	and in the north it is also slightly inconsistent	NORD WECHSELHAFT	NORTH CHANGING	NORD	NORTH	0
train	2664	und im norden bleibt es auch leicht unbeständig				WECHSELHAFT	CHANGING	0
train	2665	und jetzt wünsche ich ihnen noch einen schönen abend	and now i wish you a nice evening	JETZT WUENSCHEN ABEND MITTEILEN	SEND YOUR DESIRE NOW IN THE EVENING	JETZT	NOW	0
train	2665	und jetzt wünsche ich ihnen noch einen schönen abend				WUENSCHEN	WISH	0
train	2665	und jetzt wünsche ich ihnen noch einen schönen abend				ABEND	EVENING	0
train	2665	und jetzt wünsche ich ihnen noch einen schönen abend				MITTEILEN	COMMUNICATE	0
train	2670	später gibt es dann immer mehr wolken die im osten und süden gebietsweise regen bringen	later there are more and more clouds that bring rain in the east and south	IM-VERLAUF UMWANDELN WOLKE SUEDOST REGEN	IN THE COURSE TRANSFORMING CLOUD SOUTH EAST RAIN	IM-VERLAUF	IM PROGRESS	0
train	2670	später gibt es dann immer mehr wolken die im osten und süden gebietsweise regen bringen				UMWANDELN	CONVERT	0
train	2670	später gibt es dann immer mehr wolken die im osten und süden gebietsweise regen bringen				WOLKE	CLOUD	3
train	2670	später gibt es dann immer mehr wolken die im osten und süden gebietsweise regen bringen				SUEDOST	SUEDOST	0
train	2670	später gibt es dann immer mehr wolken die im osten und süden gebietsweise regen bringen				REGEN	RAIN	0
train	2672	minus zwei grad heute nacht im nordosten plus acht im rhein main gebiet	minus two degrees tonight in the northeast plus eight in the rhine main area	HEUTE NACHT NORDOST MINUS ZWEI PLUS ACHT GRAD	TODAY NORTH EAST MINUS TWO PLUS EIGHT DEGREES	HEUTE	TODAY	0
train	2672	minus zwei grad heute nacht im nordosten plus acht im rhein main gebiet				NACHT	NIGHT	0
train	2672	minus zwei grad heute nacht im nordosten plus acht im rhein main gebiet				NORDOST	NORTHEAST	0
train	2672	minus zwei grad heute nacht im nordosten plus acht im rhein main gebiet				MINUS	MINUS	0
train	2672	minus zwei grad heute nacht im nordosten plus acht im rhein main gebiet				ZWEI	TWO	0
train	2672	minus zwei grad heute nacht im nordosten plus acht im rhein main gebiet				PLUS	MORE	0
train	2672	minus zwei grad heute nacht im nordosten plus acht im rhein main gebiet				ACHT	EIGHT	0
train	2672	minus zwei grad heute nacht im nordosten plus acht im rhein main gebiet				GRAD	CITY	0
train	2678	ansonsten wird es morgen dank hochdruckeinfluss überwiegend freundlich	otherwise it will be mostly friendly tomorrow thanks to the influence of high pressure	MORGEN NORD REGION UEBERWIEGEND FREUNDLICH	MORNING NORTH REGION MOSTLY FRIENDLY	MORGEN	MORNING	0
train	2678	ansonsten wird es morgen dank hochdruckeinfluss überwiegend freundlich				NORD	NORTH	0
train	2678	ansonsten wird es morgen dank hochdruckeinfluss überwiegend freundlich				REGION	REGION	0
train	2678	ansonsten wird es morgen dank hochdruckeinfluss überwiegend freundlich				UEBERWIEGEND	MOSTLY	0
train	2678	ansonsten wird es morgen dank hochdruckeinfluss überwiegend freundlich				FREUNDLICH	FRIENDLY	0
train	2684	abgesehen von gewitterböen schwacher bis mäßiger nordwestwind	apart from thunderstorm gusts, weak to moderate north-westerly winds	GEWITTER neg-HABEN SCHWACH MAESSIG NORD WEST WEHEN	THUNDERSTORMS neg-WAVE WEIGHTLY NORTH WEST	GEWITTER	THUNDERSTORM	3
train	2684	abgesehen von gewitterböen schwacher bis mäßiger nordwestwind				neg-HABEN	neg-HAVE	0
train	2684	abgesehen von gewitterböen schwacher bis mäßiger nordwestwind				SCHWACH	WEAK	1
train	2684	abgesehen von gewitterböen schwacher bis mäßiger nordwestwind				MAESSIG	MAESSIG	0
train	2684	abgesehen von gewitterböen schwacher bis mäßiger nordwestwind				NORD	NORTH	0
train	2684	abgesehen von gewitterböen schwacher bis mäßiger nordwestwind				WEST	WEST	0
train	2684	abgesehen von gewitterböen schwacher bis mäßiger nordwestwind				WEHEN	Woe	1
train	2685	zwölf grad heute nacht im äußersten süden bis achtzehn in der lausitz	twelve degrees tonight in the extreme south to eighteen in lausitz	ZWOELF SUED BIS ACHTZEHN LAND	TWELVE SOUTH TO EIGHTEEN COUNTRIES	ZWOELF	SWEET	0
train	2685	zwölf grad heute nacht im äußersten süden bis achtzehn in der lausitz				SUED	SUED	1
train	2685	zwölf grad heute nacht im äußersten süden bis achtzehn in der lausitz				BIS	UNTIL	0
train	2685	zwölf grad heute nacht im äußersten süden bis achtzehn in der lausitz				ACHTZEHN	EIGHTEEN	0
train	2685	zwölf grad heute nacht im äußersten süden bis achtzehn in der lausitz				LAND	LAND	0
train	2686	morgen temperaturen von einundzwanzig grad an der nordsee bis dreißig am oberrhein	tomorrow temperatures from twenty-one degrees on the north sea to thirty on the upper rhine	MORGEN TEMPERATUR EINS ZWANZIG NORD BIS DREISSIG FLUSS	TOMORROW TEMPERATURE ONE TWENTY NORTH TO THIRTY RIVER	MORGEN	MORNING	0
train	2686	morgen temperaturen von einundzwanzig grad an der nordsee bis dreißig am oberrhein				TEMPERATUR	TEMPERATURE	0
train	2686	morgen temperaturen von einundzwanzig grad an der nordsee bis dreißig am oberrhein				EINS	LIKE	0
train	2686	morgen temperaturen von einundzwanzig grad an der nordsee bis dreißig am oberrhein				ZWANZIG	TWENTY	0
train	2686	morgen temperaturen von einundzwanzig grad an der nordsee bis dreißig am oberrhein				NORD	NORTH	0
train	2686	morgen temperaturen von einundzwanzig grad an der nordsee bis dreißig am oberrhein				BIS	UNTIL	0
train	2686	morgen temperaturen von einundzwanzig grad an der nordsee bis dreißig am oberrhein				DREISSIG	THIRTY	0
train	2686	morgen temperaturen von einundzwanzig grad an der nordsee bis dreißig am oberrhein				FLUSS	FLOW	0
train	2688	und nun die wettervorhersage für morgen donnerstag den sechsten mai	and now the weather forecast for tomorrow thursday the sixth of may	JETZT IN-KOMMEND WIE-AUSSEHEN WETTER SECHSTE MAI	NOW IN-COMING LIKE-LOOK WEATHER SIXTH MAY	JETZT	NOW	0
train	2688	und nun die wettervorhersage für morgen donnerstag den sechsten mai				IN-KOMMEND	IN-COMING	0
train	2688	und nun die wettervorhersage für morgen donnerstag den sechsten mai				WIE-AUSSEHEN	LIKE LOOK	0
train	2688	und nun die wettervorhersage für morgen donnerstag den sechsten mai				WETTER	WEATHER	0
train	2688	und nun die wettervorhersage für morgen donnerstag den sechsten mai				SECHSTE	SIXTH	0
train	2688	und nun die wettervorhersage für morgen donnerstag den sechsten mai				MAI	MAY	0
train	2689	dabei gibt es zum teil kräftige und ergiebige regenfälle	there are sometimes heavy and abundant rainfalls	ABER GLEICH ZEIT AUCH REGEN HIMMEL	BUT ALSO RAIN SKY	ABER	BUT	0
train	2689	dabei gibt es zum teil kräftige und ergiebige regenfälle				GLEICH	SAME	0
train	2689	dabei gibt es zum teil kräftige und ergiebige regenfälle				ZEIT	TIME	0
train	2689	dabei gibt es zum teil kräftige und ergiebige regenfälle				AUCH	EVEN	0
train	2689	dabei gibt es zum teil kräftige und ergiebige regenfälle				REGEN	RAIN	3
train	2689	dabei gibt es zum teil kräftige und ergiebige regenfälle				HIMMEL	SKY	0
train	2692	in der südhälfte meist schwacher bis mäßiger wind aus unterschiedlichen richtungen	in the southern half mostly weak to moderate winds from different directions	SUED WIND WIRBEL KOENNEN	SUED WIND SWIRLS	SUED	SUED	0
train	2692	in der südhälfte meist schwacher bis mäßiger wind aus unterschiedlichen richtungen				WIND	WIND	1
train	2692	in der südhälfte meist schwacher bis mäßiger wind aus unterschiedlichen richtungen				WIRBEL	WHIRL	0
train	2692	in der südhälfte meist schwacher bis mäßiger wind aus unterschiedlichen richtungen				KOENNEN	CAN	0
train	2694	im südosten heute nacht bis zehn im norden örtlich nur kühle ein grad	in the southeast tonight until ten in the north locally only a cool one degree	SUEDOST HEUTE NACHT BIS ZEHN NORD NUR BIS EINS GRAD	SOUTH EAST TODAY UP TO TEN NORTH ONLY UP TO ONE DEGREE	SUEDOST	SUEDOST	0
train	2694	im südosten heute nacht bis zehn im norden örtlich nur kühle ein grad				HEUTE	TODAY	0
train	2694	im südosten heute nacht bis zehn im norden örtlich nur kühle ein grad				NACHT	NIGHT	0
train	2694	im südosten heute nacht bis zehn im norden örtlich nur kühle ein grad				BIS	UNTIL	0
train	2694	im südosten heute nacht bis zehn im norden örtlich nur kühle ein grad				ZEHN	TEN	0
train	2694	im südosten heute nacht bis zehn im norden örtlich nur kühle ein grad				NORD	NORTH	0
train	2694	im südosten heute nacht bis zehn im norden örtlich nur kühle ein grad				NUR	ONLY	0
train	2694	im südosten heute nacht bis zehn im norden örtlich nur kühle ein grad				BIS	UNTIL	0
train	2694	im südosten heute nacht bis zehn im norden örtlich nur kühle ein grad				EINS	LIKE	0
train	2694	im südosten heute nacht bis zehn im norden örtlich nur kühle ein grad				GRAD	CITY	0
train	2705	und der sonntag sieht noch ähnlich aus	and sunday still looks similar	SONNTAG GEHT-SO	SUNDAY GOES ON	SONNTAG	SUNDAY	0
train	2705	und der sonntag sieht noch ähnlich aus				GEHT-SO	IT&#39;S GOING OK	0
train	2712	im nordosten beginnt der tag zum teil noch wolkig	in the northeast the day begins partly cloudy	NORDOST TAG ANFANG WOLKE	NORTH EAST DAY BEGIN CLOUD	NORDOST	NORTHEAST	0
train	2712	im nordosten beginnt der tag zum teil noch wolkig				TAG	TAG	0
train	2712	im nordosten beginnt der tag zum teil noch wolkig				ANFANG	BEGINNING	0
train	2712	im nordosten beginnt der tag zum teil noch wolkig				WOLKE	CLOUD	1
train	2717	am sonntag im westen und nordwesten dichte wolken und mitunter kräftige schauer oder gewitter	on sunday in the west and north-west thick clouds and sometimes heavy showers or thunderstorms	SONNTAG WEST NORDWEST WOLKE KOENNEN REGEN ODER GEWITTER KOENNEN	SUNDAY WEST NORTH WEST CLOUDS CAN KNOW RAIN OR THUNDERSTORMS	SONNTAG	SUNDAY	0
train	2717	am sonntag im westen und nordwesten dichte wolken und mitunter kräftige schauer oder gewitter				WEST	WEST	0
train	2717	am sonntag im westen und nordwesten dichte wolken und mitunter kräftige schauer oder gewitter				NORDWEST	NORTHWEST	0
train	2717	am sonntag im westen und nordwesten dichte wolken und mitunter kräftige schauer oder gewitter				WOLKE	CLOUD	3
train	2717	am sonntag im westen und nordwesten dichte wolken und mitunter kräftige schauer oder gewitter				KOENNEN	CAN	0
train	2717	am sonntag im westen und nordwesten dichte wolken und mitunter kräftige schauer oder gewitter				REGEN	RAIN	3
train	2717	am sonntag im westen und nordwesten dichte wolken und mitunter kräftige schauer oder gewitter				ODER	OR	0
train	2717	am sonntag im westen und nordwesten dichte wolken und mitunter kräftige schauer oder gewitter				GEWITTER	THUNDERSTORM	3
train	2717	am sonntag im westen und nordwesten dichte wolken und mitunter kräftige schauer oder gewitter				KOENNEN	CAN	0
train	2727	ansonsten aber stärker bewölkt in norddeutschland in dieser nacht	but otherwise more cloudy in northern Germany that night	SONST WOLKE NORDOST	ELSE CLOUD NORTH EAST	SONST	OTHERWISE	0
train	2727	ansonsten aber stärker bewölkt in norddeutschland in dieser nacht				WOLKE	CLOUD	3
train	2727	ansonsten aber stärker bewölkt in norddeutschland in dieser nacht				NORDOST	NORTHEAST	0
train	2728	und der tag bringt noch viele wolken in norddeutschland ab und zu am vormittag noch kleine regenschauer	and the day still brings a lot of clouds in northern germany and now and then small rain showers in the morning	TAG NORD VIEL WOLKE MANCHMAL REGEN	DAY NORTH LOTS OF CLOUD SOMETIMES RAIN	TAG	TAG	0
train	2728	und der tag bringt noch viele wolken in norddeutschland ab und zu am vormittag noch kleine regenschauer				NORD	NORTH	0
train	2728	und der tag bringt noch viele wolken in norddeutschland ab und zu am vormittag noch kleine regenschauer				VIEL	MUCH	0
train	2728	und der tag bringt noch viele wolken in norddeutschland ab und zu am vormittag noch kleine regenschauer				WOLKE	CLOUD	3
train	2728	und der tag bringt noch viele wolken in norddeutschland ab und zu am vormittag noch kleine regenschauer				MANCHMAL	SOMETIMES	0
train	2728	und der tag bringt noch viele wolken in norddeutschland ab und zu am vormittag noch kleine regenschauer				REGEN	RAIN	1
train	2733	aber am freitag kommt dann wohl ein neuer wetterwechsel	but on friday there will probably be a new change in weather	ABER FREITAG ZEIGEN-BILDSCHIRM DANN NEU VERAENDERN	BUT FRIDAY SHOW SCREEN THEN CHANGE AGAIN	ABER	BUT	0
train	2733	aber am freitag kommt dann wohl ein neuer wetterwechsel				FREITAG	FRIDAY	0
train	2733	aber am freitag kommt dann wohl ein neuer wetterwechsel				ZEIGEN-BILDSCHIRM	SHOW SCREEN	0
train	2733	aber am freitag kommt dann wohl ein neuer wetterwechsel				DANN	THEN	0
train	2733	aber am freitag kommt dann wohl ein neuer wetterwechsel				NEU	NEW	0
train	2733	aber am freitag kommt dann wohl ein neuer wetterwechsel				VERAENDERN	CHANGE	0
train	2737	heute nacht fallen an den küsten einzelne schauer auch unmittelbar an den alpen kann es etwas regnen	tonight there will be a few showers on the coasts, it can also rain a little directly on the alps	AUCH REGION BISSCHEN AUCH BISSCHEN REGEN ALPEN AUCH BISSCHEN REGEN	ALSO A BIT ALSO A BIT OF RAIN ALPS ALSO A BIT OF RAIN	AUCH	EVEN	0
train	2737	heute nacht fallen an den küsten einzelne schauer auch unmittelbar an den alpen kann es etwas regnen				REGION	REGION	0
train	2737	heute nacht fallen an den küsten einzelne schauer auch unmittelbar an den alpen kann es etwas regnen				BISSCHEN	LITTLE	0
train	2737	heute nacht fallen an den küsten einzelne schauer auch unmittelbar an den alpen kann es etwas regnen				AUCH	EVEN	0
train	2737	heute nacht fallen an den küsten einzelne schauer auch unmittelbar an den alpen kann es etwas regnen				BISSCHEN	LITTLE	0
train	2737	heute nacht fallen an den küsten einzelne schauer auch unmittelbar an den alpen kann es etwas regnen				REGEN	RAIN	1
train	2737	heute nacht fallen an den küsten einzelne schauer auch unmittelbar an den alpen kann es etwas regnen				ALPEN	ALPS	0
train	2737	heute nacht fallen an den küsten einzelne schauer auch unmittelbar an den alpen kann es etwas regnen				AUCH	EVEN	0
train	2737	heute nacht fallen an den küsten einzelne schauer auch unmittelbar an den alpen kann es etwas regnen				BISSCHEN	LITTLE	0
train	2737	heute nacht fallen an den küsten einzelne schauer auch unmittelbar an den alpen kann es etwas regnen				REGEN	RAIN	1
train	2743	am tag dreizehn grad im norden und neunzehn grad am oberrhein	on the day thirteen degrees in the north and nineteen degrees on the upper rhine	TAG NORD DREIZEHN GRAD SUED OBER FLUSS NEUNZEHN GRAD	DAY NORTH THIRTEEN DEGREES SOUTH ABOVE RIVER Nineteen DEGREES	TAG	TAG	0
train	2743	am tag dreizehn grad im norden und neunzehn grad am oberrhein				NORD	NORTH	0
train	2743	am tag dreizehn grad im norden und neunzehn grad am oberrhein				DREIZEHN	THIRTEEN	0
train	2743	am tag dreizehn grad im norden und neunzehn grad am oberrhein				GRAD	CITY	0
train	2743	am tag dreizehn grad im norden und neunzehn grad am oberrhein				SUED	SUED	0
train	2743	am tag dreizehn grad im norden und neunzehn grad am oberrhein				OBER	UPPER	0
train	2743	am tag dreizehn grad im norden und neunzehn grad am oberrhein				FLUSS	FLOW	0
train	2743	am tag dreizehn grad im norden und neunzehn grad am oberrhein				NEUNZEHN	Nineteen	0
train	2743	am tag dreizehn grad im norden und neunzehn grad am oberrhein				GRAD	CITY	0
train	2748	die wolken des tiefs über der nordsee breiten sich bis morgen abend auf den gesamten süden und westen deutschlands aus	the clouds of the deep above the north sea will spread to the entire south and west of germany until tomorrow evening	TIEF SEE NORD SEE TIEF KOMMEN MORGEN KOMMEN SUEDWEST KOMMEN	DEEP SEE NORD SEE COME DEEP COME TOMORROW COME SOUTHWEST	TIEF	DEEP	0
